axis,axis_name,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
8,mode_08,Lysosphingolipid and LPA Receptors,,Lysosphingolipid and LPA Receptors,1,0.006666666666666667,0.05777796017013378,-0.0022629206269160727,0.0022629206269160727,negative,1288
8,mode_08,Mitochondrial Protein Import,,Mitochondrial Protein Import,3,0.02,0.14144054254182067,0.017166335160333068,0.017166335160333068,positive,445
8,mode_08,Signaling by KIT in Disease,,Signaling by KIT in Disease,22,0.14666666666666667,0.6014353864290773,-0.004876879412867855,0.004876879412867855,negative,975
8,mode_08,Membrane Binding and Targetting of GAG Proteins,,Membrane Binding and Targetting of GAG Proteins,3,0.02,0.14144054254182067,0.002129514824598846,0.002129514824598846,positive,1305
8,mode_08,MET Interacts With TNS Proteins,,MET Interacts With TNS Proteins,1,0.006666666666666667,0.05777796017013378,0.0002825396253103277,0.0002825396253103277,positive,1607
8,mode_08,Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC),,Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC),8,0.05333333333333334,0.30039141736478187,0.05226967492593334,0.05226967492593334,positive,63
8,mode_08,RNA Polymerase II HIV Promoter Escape,,RNA Polymerase II HIV Promoter Escape,6,0.04,0.24229218908241482,-0.007761586832800297,0.007761586832800297,negative,777
8,mode_08,PI3K AKT Signaling in Cancer,,PI3K AKT Signaling in Cancer,25,0.16666666666666666,0.6500224216483541,0.00012243194720366275,0.00012243194720366275,positive,1638
8,mode_08,Export of Viral Ribonucleoproteins From Nucleus,,Export of Viral Ribonucleoproteins From Nucleus,8,0.05333333333333334,0.30039141736478187,0.05226967492593334,0.05226967492593334,positive,64
8,mode_08,TGFBR3 Expression,,TGFBR3 Expression,24,0.16,0.6343095546405662,0.016209508093313497,0.016209508093313497,positive,465
8,mode_08,Synthesis of PG,,Synthesis of PG,1,0.006666666666666667,0.05777796017013378,-0.0013542670084013228,0.0013542670084013228,negative,1424
8,mode_08,HDR Through Homologous Recombination (HRR) or Single Strand Annealing (SSA),,HDR Through Homologous Recombination (HRR) or Single Strand Annealing (SSA),28,0.18666666666666668,0.6944460704939805,0.01957338968860029,0.01957338968860029,positive,376
8,mode_08,ABC Transporter Disorders,,ABC Transporter Disorders,2,0.013333333333333334,0.10215803640865039,0.00045357371880566736,0.00045357371880566736,positive,1563
8,mode_08,Interferon Alpha Beta Signaling,,Interferon Alpha Beta Signaling,15,0.1,0.4689955935892812,0.012877357950879362,0.012877357950879362,positive,566
8,mode_08,Formation of the HIV-1 Early Elongation Complex,,Formation of the HIV-1 Early Elongation Complex,6,0.04,0.24229218908241482,-0.0018740587040207573,0.0018740587040207573,negative,1347
8,mode_08,Signaling by APC Mutants,,Signaling by APC Mutants,9,0.06,0.32744491915447627,0.00323474101161063,0.00323474101161063,positive,1160
8,mode_08,Spry Regulation of FGF Signaling,,Spry Regulation of FGF Signaling,24,0.16,0.6343095546405662,0.01416971340102639,0.01416971340102639,positive,526
8,mode_08,Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function,,Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function,6,0.04,0.24229218908241482,-0.0012691297934716067,0.0012691297934716067,negative,1430
